design_cell,plant,sfr_period_s,sg_reserve,mechanism,severity,capability_change_time_policy,load_event_relation,load_shape,measurement_noise,communication,initial_soc_band,knowledge_split,scenario_id,episode_seed,factor_source,execution_status,status_reason
core_004,A,4,scarce,nominal,medium,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known_negative_control,core_004_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_005,A,4,critical,nominal,medium,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known_negative_control,core_005_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_006,A,2,adequate,nominal,severe,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known_negative_control,core_006_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_007,A,2,scarce,nominal,severe,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known_negative_control,core_007_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_008,A,2,critical,nominal,severe,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known_negative_control,core_008_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
